taxid	organism_name	kingdom	source	accession	assembly_level	release_date	has_annotation	country	protein_coding_genes	scaffold_n50_kb	total_length_mb	fasta_type	busco_lineage	selection_rank	selection_reason
176166	Aspergillus cavernicola	fungal	order_sweep	GCA_044048685.1	Scaffold	2024-10-29	True		12856	296	34.9	cds	ascomycota_odb10	1	best_quality
182096	Aspergillus chevalieri	fungal	order_sweep	GCF_016861735.1	Complete Genome	2021-01-30	True	Japan	10329	3787	29.7	cds	ascomycota_odb10	1	best_quality
182096	Aspergillus chevalieri	fungal	order_sweep	GCA_016861735.1	Complete Genome	2021-01-30	True	Japan	10356	3787	29.7	cds	ascomycota_odb10	2	quality_fill
5057	Aspergillus clavatus	fungal	order_sweep	GCF_000002715.2	Scaffold	2006-12-14	True		9117	2494	27.9	cds	ascomycota_odb10	1	best_quality
5057	Aspergillus clavatus	fungal	order_sweep	GCA_000002715.1	Scaffold	2006-12-14	True		9121	2494	27.9	cds	ascomycota_odb10	2	quality_fill
138285	Aspergillus coremiiformis	fungal	order_sweep	GCA_009193565.1	Scaffold	2019-10-18	True		9078	59	30.1	cds	ascomycota_odb10	1	best_quality
319631	Aspergillus costaricensis	fungal	order_sweep	GCF_003184835.1	Scaffold	2018-06-04	True		11962	817	36.9	cds	ascomycota_odb10	1	best_quality
319631	Aspergillus costaricensis	fungal	order_sweep	GCA_003184835.1	Scaffold	2018-06-04	True		11966	817	36.9	cds	ascomycota_odb10	2	quality_fill
573508	Aspergillus cristatus	fungal	order_sweep	GCA_001717485.1	Scaffold	2016-08-31	True	China	10344	2317	28.5	cds	ascomycota_odb10	1	best_quality
41757	Aspergillus crustosus	fungal	order_sweep	GCA_048571495.1	Scaffold	2025-03-13	True		12061	216	37.4	cds	ascomycota_odb10	1	best_quality
1810909	Aspergillus desertorum	fungal	order_sweep	GCA_047715865.1	Scaffold	2025-02-11	True		10111	283	29.0	cds	ascomycota_odb10	1	best_quality
1915368	Aspergillus destruens	fungal	order_sweep	GCA_056321185.1	Scaffold	2026-03-25	True	Slovenia	19593	281	53.3	cds	ascomycota_odb10	1	best_quality
1915368	Aspergillus destruens	fungal	order_sweep	GCA_056320525.1	Scaffold	2026-03-25	True	Slovenia	8464	294	22.8	cds	ascomycota_odb10	2	quality_fill
41743	Aspergillus egyptiacus	fungal	order_sweep	GCA_025688805.1	Scaffold	2022-10-13	True		9890	89	28.3	cds	ascomycota_odb10	1	best_quality
41066	Aspergillus ellipticus	fungal	order_sweep	GCA_003184645.1	Scaffold	2018-06-04	True		12882	159	42.9	cds	ascomycota_odb10	1	best_quality
1810910	Aspergillus falconensis	fungal	order_sweep	GCA_047715845.1	Scaffold	2025-02-11	True		11644	151	34.1	cds	ascomycota_odb10	1	best_quality
1287682	Aspergillus felis	fungal	order_sweep	GCA_014281895.1	Scaffold	2020-08-24	True	Portugal	10161	111	31.9	cds	ascomycota_odb10	1	best_quality
1287682	Aspergillus felis	fungal	order_sweep	GCA_014281915.1	Scaffold	2020-08-24	True	Spain	10242	136	32.4	cds	ascomycota_odb10	2	new_country:Spain
1191702	Aspergillus fijiensis	fungal	order_sweep	GCF_003184825.1	Scaffold	2018-06-04	True		12006	412	36.5	cds	ascomycota_odb10	1	best_quality
1191702	Aspergillus fijiensis	fungal	order_sweep	GCA_003184825.1	Scaffold	2018-06-04	True		12018	412	36.5	cds	ascomycota_odb10	2	quality_fill
447248	Aspergillus filifer	fungal	order_sweep	GCA_047715815.1	Scaffold	2025-02-11	True		11686	78	31.5	cds	ascomycota_odb10	1	best_quality
36630	Aspergillus fischeri	fungal	order_sweep	GCF_000149645.3	Scaffold	2006-12-14	True		10386	2929	31.4	cds	ascomycota_odb10	1	best_quality
36630	Aspergillus fischeri	fungal	order_sweep	GCA_016748045.1	Scaffold	2021-01-25	True		10656	451	31.0	cds	ascomycota_odb10	2	new_year_bin:2020
36630	Aspergillus fischeri	fungal	order_sweep	GCA_000149645.4	Scaffold	2006-12-14	True		10390	2929	31.4	cds	ascomycota_odb10	3	quality_fill
658358	Aspergillus floccosus	fungal	order_sweep	GCA_048565125.1	Scaffold	2025-03-05	True		11810	250	30.6	cds	ascomycota_odb10	1	best_quality
210207	Aspergillus foveolatus	fungal	order_sweep	GCF_047715535.1	Scaffold	2025-02-11	True		11114	389	31.8	cds	ascomycota_odb10	1	best_quality
210207	Aspergillus foveolatus	fungal	order_sweep	GCA_047715535.1	Scaffold	2025-02-11	True		11114	389	31.8	cds	ascomycota_odb10	2	quality_fill
1250369	Aspergillus fruticulosus	fungal	order_sweep	GCA_047715895.1	Scaffold	2025-02-11	True		11609	445	34.3	cds	ascomycota_odb10	1	best_quality
340414	Aspergillus fumigatiaffinis	fungal	order_sweep	GCA_012656225.1	Scaffold	2020-04-22	True		10677	151	34.6	cds	ascomycota_odb10	1	best_quality
340414	Aspergillus fumigatiaffinis	fungal	order_sweep	GCA_012656285.1	Scaffold	2020-04-22	True		10468	161	33.5	cds	ascomycota_odb10	2	quality_fill
340414	Aspergillus fumigatiaffinis	fungal	order_sweep	GCA_012656295.1	Scaffold	2020-04-22	True		10329	154	33.2	cds	ascomycota_odb10	3	quality_fill
340414	Aspergillus fumigatiaffinis	fungal	order_sweep	GCA_012656325.1	Scaffold	2020-04-22	True		10603	153	34.1	cds	ascomycota_odb10	4	quality_fill
746128	Aspergillus fumigatus	fungal	order_sweep	GCA_058970245.1	Complete Genome	2026-07-06	True	USA	10025	3759	27.8	cds	ascomycota_odb10	1	best_quality
746128	Aspergillus fumigatus	fungal	order_sweep	GCA_040142855.1	Chromosome	2024-06-13	True	New Zealand	10010	3780	29.2	cds	ascomycota_odb10	2	new_country:New Zealand; new_year_bin:2020
746128	Aspergillus fumigatus	fungal	order_sweep	GCA_001029325.1	Scaffold	2015-06-23	True	China	9540	2296	29.4	cds	ascomycota_odb10	3	new_country:China; new_year_bin:2015
746128	Aspergillus fumigatus	fungal	order_sweep	GCA_000731615.1	Scaffold	2014-07-18	True	Brazil	8825	129	27.4	cds	ascomycota_odb10	4	new_country:Brazil; new_year_bin:2010
1506149	Aspergillus germanicus	fungal	order_sweep	GCA_045785125.1	Scaffold	2024-12-02	True		14761	205	39.5	cds	ascomycota_odb10	1	best_quality
41413	Aspergillus glaucus	fungal	order_sweep	GCF_001890805.1	Scaffold	2016-12-08	True		11253	1041	28.0	cds	ascomycota_odb10	1	best_quality
41413	Aspergillus glaucus	fungal	order_sweep	GCA_001890805.1	Scaffold	2016-12-08	True		11254	1041	28.0	cds	ascomycota_odb10	2	quality_fill
176169	Aspergillus granulosus	fungal	order_sweep	GCA_044048675.1	Scaffold	2024-10-29	True		12858	224	35.3	cds	ascomycota_odb10	1	best_quality
1873369	Aspergillus hancockii	fungal	order_sweep	GCA_001696595.2	Scaffold	2020-09-18	True	Australia	12583	83	39.7	cds	ascomycota_odb10	1	best_quality
41742	Aspergillus heterothallicus	fungal	order_sweep	GCA_045784785.1	Scaffold	2024-12-02	True		13761	279	37.4	cds	ascomycota_odb10	1	best_quality
1194566	Aspergillus hiratsukae	fungal	order_sweep	GCA_014281905.1	Scaffold	2020-08-24	True	Spain	9685	101	30.1	cds	ascomycota_odb10	1	best_quality
1194566	Aspergillus hiratsukae	fungal	order_sweep	GCA_014281935.1	Scaffold	2020-08-24	True	Spain	9662	70	29.9	cds	ascomycota_odb10	2	quality_fill
319626	Aspergillus homomorphus	fungal	order_sweep	GCF_003184865.1	Scaffold	2018-06-04	True		11349	536	34.1	cds	ascomycota_odb10	1	best_quality
319626	Aspergillus homomorphus	fungal	order_sweep	GCA_003184865.1	Scaffold	2018-06-04	True		11361	536	34.1	cds	ascomycota_odb10	2	quality_fill
301854	Aspergillus ibericus	fungal	order_sweep	GCF_003184845.1	Scaffold	2018-06-04	True		11674	622	33.4	cds	ascomycota_odb10	1	best_quality
301854	Aspergillus ibericus	fungal	order_sweep	GCA_003184845.1	Scaffold	2018-06-04	True		11680	622	33.4	cds	ascomycota_odb10	2	quality_fill
1232676	Aspergillus indologenus	fungal	order_sweep	GCA_003184685.1	Scaffold	2018-06-04	True		12161	236	38.6	cds	ascomycota_odb10	1	best_quality
469274	Aspergillus insuetus	fungal	order_sweep	GCA_045784725.1	Scaffold	2024-12-02	True		15210	388	40.5	cds	ascomycota_odb10	1	best_quality
34381	Aspergillus japonicus	fungal	order_sweep	GCF_003184785.1	Scaffold	2018-06-04	True		12015	413	36.1	cds	ascomycota_odb10	1	best_quality
34381	Aspergillus japonicus	fungal	order_sweep	GCA_003184785.1	Scaffold	2018-06-04	True		12022	413	36.1	cds	ascomycota_odb10	2	quality_fill
1810916	Aspergillus karnatakaensis	fungal	order_sweep	GCF_047715665.1	Scaffold	2025-02-11	True		13537	416	36.3	cds	ascomycota_odb10	1	best_quality
1810916	Aspergillus karnatakaensis	fungal	order_sweep	GCA_047715665.1	Scaffold	2025-02-11	True		13539	416	36.3	cds	ascomycota_odb10	2	quality_fill
714993	Aspergillus keveii	fungal	order_sweep	GCA_044089335.1	Scaffold	2024-10-29	True		15687	197	41.4	cds	ascomycota_odb10	1	best_quality
293939	Aspergillus lentulus	fungal	order_sweep	GCF_010724455.1	Scaffold	2020-02-04	True	Japan	10293	316	30.2	cds	ascomycota_odb10	1	best_quality
293939	Aspergillus lentulus	fungal	order_sweep	GCA_010723975.1	Scaffold	2020-02-04	True	Japan	11286	334	31.0	cds	ascomycota_odb10	2	quality_fill
293939	Aspergillus lentulus	fungal	order_sweep	GCA_010724455.1	Scaffold	2020-02-04	True	Japan	10293	316	30.2	cds	ascomycota_odb10	3	quality_fill
293939	Aspergillus lentulus	fungal	order_sweep	GCA_010724575.1	Scaffold	2020-02-04	True	Japan	10351	359	31.1	cds	ascomycota_odb10	4	quality_fill
41062	Aspergillus leporis	fungal	order_sweep	GCA_009176345.1	Scaffold	2019-10-18	True		12743	157	39.4	cds	ascomycota_odb10	1	best_quality
1069201	Aspergillus luchuensis	fungal	order_sweep	GCF_016861625.1	Complete Genome	2021-01-30	True	Japan	12662	4830	37.3	cds	ascomycota_odb10	1	best_quality
1069201	Aspergillus luchuensis	fungal	order_sweep	GCA_001890685.1	Scaffold	2016-12-12	True		13502	2197	37.5	cds	ascomycota_odb10	2	new_year_bin:2015
1069201	Aspergillus luchuensis	fungal	order_sweep	GCA_000239835.2	Scaffold	2011-11-29	True		11488	898	37.1	cds	ascomycota_odb10	3	new_year_bin:2010
1069201	Aspergillus luchuensis	fungal	order_sweep	GCA_016861625.1	Complete Genome	2021-01-30	True	Japan	12664	4830	37.3	cds	ascomycota_odb10	4	quality_fill
176173	Aspergillus lucknowensis	fungal	order_sweep	GCF_044049455.1	Scaffold	2024-10-29	True		11537	427	30.8	cds	ascomycota_odb10	1	best_quality
176173	Aspergillus lucknowensis	fungal	order_sweep	GCA_044049455.1	Scaffold	2024-10-29	True		11538	427	30.8	cds	ascomycota_odb10	2	quality_fill
1915373	Aspergillus magnivesiculatus	fungal	order_sweep	GCA_056320545.1	Scaffold	2026-03-25	True	Slovenia	9917	292	27.0	cds	ascomycota_odb10	1	best_quality
138277	Aspergillus melleus	fungal	order_sweep	GCA_030674015.1	Scaffold	2023-08-07	True	Ukraine	11016	377	35.5	cds	ascomycota_odb10	1	best_quality
656917	Aspergillus minisclerotigenes	fungal	order_sweep	GCA_009176455.1	Scaffold	2019-10-18	True		13415	299	37.1	cds	ascomycota_odb10	1	best_quality
41759	Aspergillus multicolor	fungal	order_sweep	GCF_047715735.1	Scaffold	2025-02-11	True		12813	818	35.3	cds	ascomycota_odb10	1	best_quality
41759	Aspergillus multicolor	fungal	order_sweep	GCA_047715735.1	Scaffold	2025-02-11	True		12816	818	35.3	cds	ascomycota_odb10	2	quality_fill
1810919	Aspergillus mulundensis	fungal	order_sweep	GCF_003369625.1	Scaffold	2018-08-10	True	Bangladesh	11603	2830	45.3	cds	ascomycota_odb10	1	best_quality
1810919	Aspergillus mulundensis	fungal	order_sweep	GCA_003369625.1	Scaffold	2018-08-10	True	Bangladesh	11603	2830	45.3	cds	ascomycota_odb10	2	quality_fill
2582783	Aspergillus nanangensis	fungal	order_sweep	GCA_015844325.1	Scaffold	2020-12-08	True	Australia	12935	232	36.2	cds	ascomycota_odb10	1	best_quality
91484	Aspergillus navahoensis	fungal	order_sweep	GCA_048626375.1	Scaffold	2025-03-17	True		11625	131	32.8	cds	ascomycota_odb10	1	best_quality
1196635	Aspergillus neoniger	fungal	order_sweep	GCF_003184625.1	Scaffold	2018-06-04	True		11934	707	35.4	cds	ascomycota_odb10	1	best_quality
1196635	Aspergillus neoniger	fungal	order_sweep	GCA_003184625.1	Scaffold	2018-06-04	True		11939	707	35.4	cds	ascomycota_odb10	2	quality_fill
162425	Aspergillus nidulans	fungal	order_sweep	GCA_059491275.1	Complete Genome	2026-07-17	True	Austria	10404	3759	30.1	cds	ascomycota_odb10	1	best_quality
162425	Aspergillus nidulans	fungal	order_sweep	GCF_000011425.1	Chromosome	2009-09-24	True		10453	3705	29.8	cds	ascomycota_odb10	2	new_year_bin:2005
162425	Aspergillus nidulans	fungal	order_sweep	GCF_000149205.2	Scaffold	2012-03-01	True		9556	2479	30.2	cds	ascomycota_odb10	3	new_year_bin:2010
162425	Aspergillus nidulans	fungal	order_sweep	GCA_000011425.1	Chromosome	2009-09-24	True		10534	3705	29.8	cds	ascomycota_odb10	4	quality_fill
986946	Aspergillus novoparasiticus	fungal	order_sweep	GCA_009176405.1	Scaffold	2019-10-18	True		14182	277	40.9	cds	ascomycota_odb10	1	best_quality
1250372	Aspergillus oleicola	fungal	order_sweep	GCA_047715755.1	Scaffold	2025-02-11	True		12183	88	33.2	cds	ascomycota_odb10	1	best_quality
5062	Aspergillus oryzae	fungal	order_sweep	GCA_057808355.1	Complete Genome	2026-05-14	True	Japan	12625	4921	38.3	cds	ascomycota_odb10	1	best_quality
5062	Aspergillus oryzae	fungal	order_sweep	GCF_000184455.2	Chromosome	2011-06-24	True		12074	4887	37.9	cds	ascomycota_odb10	2	new_year_bin:2010
5062	Aspergillus oryzae	fungal	order_sweep	GCA_057808365.1	Complete Genome	2026-05-14	True	Japan	13383	4902	38.0	cds	ascomycota_odb10	3	quality_fill
5062	Aspergillus oryzae	fungal	order_sweep	GCA_057913135.1	Chromosome	2026-05-15	True	Japan	12545	4813	37.9	cds	ascomycota_odb10	4	quality_fill
5067	Aspergillus parasiticus	fungal	order_sweep	GCA_037075405.1	Scaffold	2024-03-08	True	Serbia	13844	999	39.8	cds	ascomycota_odb10	1	best_quality
5067	Aspergillus parasiticus	fungal	order_sweep	GCA_009176385.1	Scaffold	2019-10-18	True		13752	355	38.4	cds	ascomycota_odb10	2	new_year_bin:2015
5063	Aspergillus phoenicis	fungal	order_sweep	GCA_003344505.1	Scaffold	2018-07-27	True		11972	1345	35.8	cds	ascomycota_odb10	1	best_quality
319630	Aspergillus piperis	fungal	order_sweep	GCF_003184755.1	Scaffold	2018-06-04	True		12068	1121	35.3	cds	ascomycota_odb10	1	best_quality
319630	Aspergillus piperis	fungal	order_sweep	GCA_003184755.1	Scaffold	2018-06-04	True		12071	1121	35.3	cds	ascomycota_odb10	2	quality_fill
41414	Aspergillus proliferans	fungal	order_sweep	GCA_056320485.1	Scaffold	2026-03-25	True	Slovenia	10667	218	29.1	cds	ascomycota_odb10	1	best_quality
1825620	Aspergillus pseudocaelatus	fungal	order_sweep	GCA_009193665.1	Scaffold	2019-10-18	True		13895	210	39.7	cds	ascomycota_odb10	1	best_quality
176178	Aspergillus pseudodeflectus	fungal	order_sweep	GCF_044049435.1	Scaffold	2024-10-29	True		14448	528	39.1	cds	ascomycota_odb10	1	best_quality
176178	Aspergillus pseudodeflectus	fungal	order_sweep	GCA_044049435.1	Scaffold	2024-10-29	True		14448	528	39.1	cds	ascomycota_odb10	2	quality_fill
1506151	Aspergillus pseudonomiae	fungal	order_sweep	GCF_009193645.1	Scaffold	2019-10-18	True		13384	271	37.8	cds	ascomycota_odb10	1	best_quality
1506151	Aspergillus pseudonomiae	fungal	order_sweep	GCA_009176395.1	Scaffold	2019-10-18	True		12897	332	36.7	cds	ascomycota_odb10	2	quality_fill
1506151	Aspergillus pseudonomiae	fungal	order_sweep	GCA_009193645.1	Scaffold	2019-10-18	True		13384	271	37.8	cds	ascomycota_odb10	3	quality_fill
132259	Aspergillus pseudotamarii	fungal	order_sweep	GCF_009193445.1	Scaffold	2019-10-18	True		13428	410	38.2	cds	ascomycota_odb10	1	best_quality
132259	Aspergillus pseudotamarii	fungal	order_sweep	GCA_009193445.1	Scaffold	2019-10-18	True		13428	410	38.2	cds	ascomycota_odb10	2	quality_fill
1810923	Aspergillus pseudoustus	fungal	order_sweep	GCA_044049465.1	Scaffold	2024-10-29	True		15534	126	41.2	cds	ascomycota_odb10	1	best_quality
1517512	Aspergillus pseudoviridinutans	fungal	order_sweep	GCF_018340605.1	Scaffold	2021-03-12	True		11281	4753	33.3	cds	ascomycota_odb10	1	best_quality
1517512	Aspergillus pseudoviridinutans	fungal	order_sweep	GCA_018340605.1	Scaffold	2021-03-12	True		11300	4753	33.3	cds	ascomycota_odb10	2	quality_fill
1220207	Aspergillus puulaauensis	fungal	order_sweep	GCF_016861865.1	Complete Genome	2021-01-30	True	Japan	13605	4389	34.3	cds	ascomycota_odb10	1	best_quality
1220207	Aspergillus puulaauensis	fungal	order_sweep	GCA_056320505.1	Scaffold	2026-03-25	True	Slovenia	13440	4261	35.0	cds	ascomycota_odb10	2	new_country:Slovenia; new_year_bin:2025
1220207	Aspergillus puulaauensis	fungal	order_sweep	GCA_016861865.1	Complete Genome	2021-01-30	True	Japan	13628	4389	34.3	cds	ascomycota_odb10	3	quality_fill
41761	Aspergillus recurvatus	fungal	order_sweep	GCA_047715885.1	Scaffold	2025-02-11	True		11006	295	30.7	cds	ascomycota_odb10	1	best_quality
396024	Aspergillus ruber	fungal	order_sweep	GCF_000600275.1	Scaffold	2014-03-27	True		10054	624	26.2	cds	ascomycota_odb10	1	best_quality
396024	Aspergillus ruber	fungal	order_sweep	GCA_000600275.1	Scaffold	2014-03-27	True		10066	624	26.2	cds	ascomycota_odb10	2	quality_fill
979771	Aspergillus saccharolyticus	fungal	order_sweep	GCF_003184585.1	Scaffold	2018-06-04	True		10058	592	31.1	cds	ascomycota_odb10	1	best_quality
979771	Aspergillus saccharolyticus	fungal	order_sweep	GCA_003184585.1	Scaffold	2018-06-04	True		10064	592	31.1	cds	ascomycota_odb10	2	quality_fill
487660	Aspergillus sclerotiicarbonarius	fungal	order_sweep	GCA_003184635.1	Scaffold	2018-06-04	True		12569	363	37.6	cds	ascomycota_odb10	1	best_quality
1034303	Aspergillus sergii	fungal	order_sweep	GCA_009193525.1	Scaffold	2019-10-18	True		13713	383	38.3	cds	ascomycota_odb10	1	best_quality
1810925	Aspergillus similis	fungal	order_sweep	GCA_047715515.1	Scaffold	2025-02-11	True		11406	141	33.2	cds	ascomycota_odb10	1	best_quality
41731	Aspergillus spectabilis	fungal	order_sweep	GCA_047715635.1	Scaffold	2025-02-11	True		13925	174	38.7	cds	ascomycota_odb10	1	best_quality
1810908	Aspergillus spinulosporus	fungal	order_sweep	GCA_047715645.1	Scaffold	2025-02-11	True		10503	503	30.7	cds	ascomycota_odb10	1	best_quality
1810926	Aspergillus stella-maris	fungal	order_sweep	GCF_047715825.1	Scaffold	2025-02-11	True		12536	342	34.0	cds	ascomycota_odb10	1	best_quality
1810926	Aspergillus stella-maris	fungal	order_sweep	GCA_047715825.1	Scaffold	2025-02-11	True		12537	342	34.0	cds	ascomycota_odb10	2	quality_fill
75750	Aspergillus sydowii	fungal	order_sweep	GCF_001890705.1	Scaffold	2016-12-08	True		13578	2289	34.4	cds	ascomycota_odb10	1	best_quality
75750	Aspergillus sydowii	fungal	order_sweep	GCA_001890705.1	Scaffold	2016-12-08	True		13579	2289	34.4	cds	ascomycota_odb10	2	quality_fill
482145	Aspergillus taichungensis	fungal	order_sweep	GCA_002850765.1	Scaffold	2018-01-03	True		9689	208	27.1	cds	ascomycota_odb10	1	best_quality
41984	Aspergillus tamarii	fungal	order_sweep	GCA_009193485.1	Scaffold	2019-10-18	True		13331	214	38.5	cds	ascomycota_odb10	1	best_quality
1220188	Aspergillus tanneri	fungal	order_sweep	GCA_004798825.1	Scaffold	2019-04-17	True		13557	41	36.5	cds	ascomycota_odb10	1	best_quality
33178	Aspergillus terreus	fungal	order_sweep	GCF_000149615.1	Scaffold	2006-09-08	True		10401	1912	29.3	cds	ascomycota_odb10	1	best_quality
33178	Aspergillus terreus	fungal	order_sweep	GCA_016808415.1	Scaffold	2021-02-05	True	USA	10467	4254	30.4	cds	ascomycota_odb10	2	new_country:USA; new_year_bin:2020
33178	Aspergillus terreus	fungal	order_sweep	GCA_009014675.2	Scaffold	2019-10-25	True	Japan	10203	1953	29.7	cds	ascomycota_odb10	3	new_country:Japan; new_year_bin:2015
33178	Aspergillus terreus	fungal	order_sweep	GCA_009932835.1	Scaffold	2020-01-23	True		10118	2163	28.7	cds	ascomycota_odb10	4	quality_fill
36642	Aspergillus terricola	fungal	order_sweep	GCA_047715525.1	Scaffold	2025-02-11	True		11359	158	32.5	cds	ascomycota_odb10	1	best_quality
1883080	Aspergillus tetrazonus	fungal	order_sweep	GCA_045791975.1	Scaffold	2024-12-06	True		11156	202	32.1	cds	ascomycota_odb10	1	best_quality
1034304	Aspergillus transmontanensis	fungal	order_sweep	GCA_009193505.1	Scaffold	2019-10-18	True		14215	343	39.3	cds	ascomycota_odb10	1	best_quality
5068	Aspergillus tubingensis	fungal	order_sweep	GCA_049803905.1	Complete Genome	2025-04-19	True	USA	11924	4184	35.4	cds	ascomycota_odb10	1	best_quality
5068	Aspergillus tubingensis	fungal	order_sweep	GCF_013340325.1	Scaffold	2020-06-09	True	Japan	11476	3154	35.0	cds	ascomycota_odb10	2	new_country:Japan; new_year_bin:2020
5068	Aspergillus tubingensis	fungal	order_sweep	GCA_001890745.1	Scaffold	2016-12-07	True		12318	2950	35.1	cds	ascomycota_odb10	3	new_year_bin:2015
5068	Aspergillus tubingensis	fungal	order_sweep	GCA_027923605.1	Scaffold	2022-12-15	True	Japan	11400	671	35.8	cds	ascomycota_odb10	4	quality_fill
91492	Aspergillus udagawae	fungal	order_sweep	GCF_001078395.1	Scaffold	2021-03-12	True	Brazil	10795	4123	32.3	cds	ascomycota_odb10	1	best_quality
91492	Aspergillus udagawae	fungal	order_sweep	GCA_010724135.1	Scaffold	2020-02-04	True	Japan	10489	96	33.5	cds	ascomycota_odb10	2	new_country:Japan
