taxid	organism_name	kingdom	source	accession	assembly_level	release_date	has_annotation	country	protein_coding_genes	scaffold_n50_kb	total_length_mb	fasta_type	busco_lineage	selection_rank	selection_reason
13684	Parastagonospora nodorum	fungal	seed	GCA_020569945.1	Scaffold	2021-10-25	True	Australia	17277	755	37.4	cds	ascomycota_odb10	27	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020570015.1	Scaffold	2021-10-25	True	Australia	17522	668	38.0	cds	ascomycota_odb10	28	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020570045.1	Scaffold	2021-10-25	True	Australia	17277	1060	37.0	cds	ascomycota_odb10	29	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020570345.1	Scaffold	2021-10-25	True	Australia	17566	690	38.9	cds	ascomycota_odb10	30	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020570355.1	Scaffold	2021-10-25	True	Australia	17524	651	38.0	cds	ascomycota_odb10	31	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020570395.1	Scaffold	2021-10-25	True	Australia	17230	1056	36.7	cds	ascomycota_odb10	32	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020570405.1	Scaffold	2021-10-25	True	Australia	17222	971	36.7	cds	ascomycota_odb10	33	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020570415.1	Scaffold	2021-10-25	True	Australia	17219	1202	36.7	cds	ascomycota_odb10	34	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020570525.1	Scaffold	2021-10-25	True	Australia	17319	743	37.1	cds	ascomycota_odb10	35	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020570635.1	Scaffold	2021-10-25	True	Australia	17538	583	38.5	cds	ascomycota_odb10	36	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020570685.1	Scaffold	2021-10-25	True	Australia	17298	1052	37.0	cds	ascomycota_odb10	37	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020570735.1	Scaffold	2021-10-25	True	Australia	17284	1007	37.1	cds	ascomycota_odb10	38	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020570935.1	Scaffold	2021-10-25	True	Australia	17242	901	36.7	cds	ascomycota_odb10	39	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020570965.1	Scaffold	2021-10-25	True	Australia	17210	953	36.7	cds	ascomycota_odb10	40	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020570975.1	Scaffold	2021-10-25	True	Australia	17381	1011	37.4	cds	ascomycota_odb10	41	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020571265.1	Scaffold	2021-10-25	True	Australia	17290	984	37.0	cds	ascomycota_odb10	42	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020571295.1	Scaffold	2021-10-25	True	Australia	17249	1035	37.5	cds	ascomycota_odb10	43	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020571325.1	Scaffold	2021-10-25	True	Australia	17341	697	37.4	cds	ascomycota_odb10	44	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020571545.1	Scaffold	2021-10-25	True	Australia	17350	837	37.4	cds	ascomycota_odb10	45	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020571575.1	Scaffold	2021-10-25	True	Australia	17305	666	37.0	cds	ascomycota_odb10	46	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020571605.1	Scaffold	2021-10-25	True	Australia	17269	718	36.9	cds	ascomycota_odb10	47	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020571815.1	Scaffold	2021-10-25	True	Australia	17284	706	37.5	cds	ascomycota_odb10	48	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020571885.1	Scaffold	2021-10-25	True	Australia	17244	882	37.5	cds	ascomycota_odb10	49	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020571895.1	Scaffold	2021-10-25	True	Australia	17304	1022	37.0	cds	ascomycota_odb10	50	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020571965.1	Scaffold	2021-10-25	True	Australia	17292	1051	37.1	cds	ascomycota_odb10	51	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020572075.1	Scaffold	2021-10-25	True	Australia	17341	919	37.1	cds	ascomycota_odb10	52	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020572205.1	Scaffold	2021-10-25	True	Australia	17272	903	37.5	cds	ascomycota_odb10	53	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020572305.1	Scaffold	2021-10-25	True	Australia	17273	664	37.6	cds	ascomycota_odb10	54	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020572315.1	Scaffold	2021-10-25	True	Australia	17297	1083	37.8	cds	ascomycota_odb10	55	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020572345.1	Scaffold	2021-10-25	True	Australia	17296	1016	37.1	cds	ascomycota_odb10	56	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020572395.1	Scaffold	2021-10-25	True	Australia	17213	694	36.7	cds	ascomycota_odb10	57	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020572635.1	Scaffold	2021-10-25	True	Australia	17238	983	36.7	cds	ascomycota_odb10	58	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020572645.1	Scaffold	2021-10-25	True	Australia	17240	763	36.7	cds	ascomycota_odb10	59	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020572675.1	Scaffold	2021-10-25	True	Australia	17529	469	37.5	cds	ascomycota_odb10	60	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020572945.1	Scaffold	2021-10-25	True	Australia	17583	1029	37.8	cds	ascomycota_odb10	61	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020572955.1	Scaffold	2021-10-25	True	Australia	17523	705	38.0	cds	ascomycota_odb10	62	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020572985.1	Scaffold	2021-10-25	True	Australia	17095	583	36.5	cds	ascomycota_odb10	63	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020572995.1	Scaffold	2021-10-25	True	Australia	17232	702	37.0	cds	ascomycota_odb10	64	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020573275.1	Scaffold	2021-10-25	True	Australia	17251	794	36.7	cds	ascomycota_odb10	65	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020573285.1	Scaffold	2021-10-25	True	Australia	17214	945	37.0	cds	ascomycota_odb10	66	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020573315.1	Scaffold	2021-10-25	True	Australia	17203	834	36.3	cds	ascomycota_odb10	67	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020573325.1	Scaffold	2021-10-25	True	Australia	17241	1065	37.5	cds	ascomycota_odb10	68	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020573495.1	Scaffold	2021-10-25	True	Australia	17579	549	37.9	cds	ascomycota_odb10	69	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020573595.1	Scaffold	2021-10-25	True	Australia	17198	724	36.8	cds	ascomycota_odb10	70	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020573605.1	Scaffold	2021-10-25	True	Australia	17241	805	37.0	cds	ascomycota_odb10	71	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020573625.1	Scaffold	2021-10-25	True	Australia	17540	719	37.7	cds	ascomycota_odb10	72	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020573725.1	Scaffold	2021-10-25	True	Australia	17544	931	38.2	cds	ascomycota_odb10	73	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020573765.1	Scaffold	2021-10-25	True	Australia	17274	743	37.3	cds	ascomycota_odb10	74	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020573915.1	Scaffold	2021-10-25	True	Australia	17206	704	37.1	cds	ascomycota_odb10	75	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020574055.1	Scaffold	2021-10-25	True	Australia	17163	800	36.4	cds	ascomycota_odb10	76	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020574085.1	Scaffold	2021-10-25	True	Australia	17245	1086	36.6	cds	ascomycota_odb10	77	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020574115.1	Scaffold	2021-10-25	True	Australia	17175	712	36.6	cds	ascomycota_odb10	78	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020574145.1	Scaffold	2021-10-25	True	Australia	17186	1206	36.7	cds	ascomycota_odb10	79	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020574155.1	Scaffold	2021-10-25	True	Australia	17274	944	36.8	cds	ascomycota_odb10	80	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020574265.1	Scaffold	2021-10-25	True	Australia	17194	980	36.5	cds	ascomycota_odb10	81	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020574295.1	Scaffold	2021-10-25	True	Australia	17170	1006	36.9	cds	ascomycota_odb10	82	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020574345.1	Scaffold	2021-10-25	True	Australia	17236	827	36.5	cds	ascomycota_odb10	83	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020574365.1	Scaffold	2021-10-25	True	Australia	17212	718	37.0	cds	ascomycota_odb10	84	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020574375.1	Scaffold	2021-10-25	True	Australia	17205	1018	36.7	cds	ascomycota_odb10	85	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020574385.1	Scaffold	2021-10-25	True	Australia	17216	708	36.5	cds	ascomycota_odb10	86	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020574405.1	Scaffold	2021-10-25	True	Australia	17335	1059	37.1	cds	ascomycota_odb10	87	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020574595.1	Scaffold	2021-10-25	True	Australia	17255	792	37.1	cds	ascomycota_odb10	88	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020574615.1	Scaffold	2021-10-25	True	Australia	17464	597	37.9	cds	ascomycota_odb10	89	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020574715.1	Scaffold	2021-10-25	True	Australia	17612	751	38.0	cds	ascomycota_odb10	90	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020574725.1	Scaffold	2021-10-25	True	Australia	17218	1070	36.7	cds	ascomycota_odb10	91	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020574755.1	Scaffold	2021-10-25	True	Australia	17605	671	38.0	cds	ascomycota_odb10	92	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020574825.1	Scaffold	2021-10-25	True	Australia	17157	1080	36.6	cds	ascomycota_odb10	93	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020574875.1	Scaffold	2021-10-25	True	Australia	17271	825	37.5	cds	ascomycota_odb10	94	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020575035.1	Scaffold	2021-10-25	True	Australia	17230	809	37.0	cds	ascomycota_odb10	95	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020575105.1	Scaffold	2021-10-25	True	Australia	17260	809	36.6	cds	ascomycota_odb10	96	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020575195.1	Scaffold	2021-10-25	True	Australia	17303	738	36.8	cds	ascomycota_odb10	97	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020575285.1	Scaffold	2021-10-25	True	Australia	17565	636	38.1	cds	ascomycota_odb10	98	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020575355.1	Scaffold	2021-10-25	True	Australia	17247	865	37.1	cds	ascomycota_odb10	99	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020575375.1	Scaffold	2021-10-25	True	Australia	17238	762	37.4	cds	ascomycota_odb10	100	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020575405.1	Scaffold	2021-10-25	True	Australia	17264	1072	36.3	cds	ascomycota_odb10	101	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020575445.1	Scaffold	2021-10-25	True	Australia	17821	611	38.5	cds	ascomycota_odb10	102	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020575485.1	Scaffold	2021-10-25	True	Australia	17448	802	37.6	cds	ascomycota_odb10	103	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020575615.1	Scaffold	2021-10-25	True	Australia	17306	919	37.5	cds	ascomycota_odb10	104	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020575645.1	Scaffold	2021-10-25	True	Australia	17296	738	36.9	cds	ascomycota_odb10	105	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020575775.1	Scaffold	2021-10-25	True	Australia	17194	767	37.1	cds	ascomycota_odb10	106	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020575955.1	Scaffold	2021-10-25	True	Australia	17577	561	38.3	cds	ascomycota_odb10	107	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020575975.1	Scaffold	2021-10-25	True	Australia	17630	540	38.3	cds	ascomycota_odb10	108	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020575995.1	Scaffold	2021-10-25	True	Australia	17622	719	38.1	cds	ascomycota_odb10	109	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020576185.1	Scaffold	2021-10-25	True	Australia	17627	922	38.1	cds	ascomycota_odb10	110	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020576195.1	Scaffold	2021-10-25	True	Australia	17287	660	37.7	cds	ascomycota_odb10	111	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020576365.1	Scaffold	2021-10-25	True	Australia	17311	587	37.7	cds	ascomycota_odb10	112	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020577795.1	Scaffold	2021-10-25	True	Australia	17272	656	37.6	cds	ascomycota_odb10	113	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020577805.1	Scaffold	2021-10-25	True	Australia	17314	608	37.7	cds	ascomycota_odb10	114	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020577855.1	Scaffold	2021-10-25	True	Australia	17309	549	37.7	cds	ascomycota_odb10	115	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020577905.1	Scaffold	2021-10-25	True	Australia	17322	634	37.7	cds	ascomycota_odb10	116	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020577915.1	Scaffold	2021-10-25	True	Australia	17300	596	37.7	cds	ascomycota_odb10	117	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020578075.1	Scaffold	2021-10-25	True	Australia	17299	667	37.7	cds	ascomycota_odb10	118	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020578085.1	Scaffold	2021-10-25	True	Australia	17305	630	37.6	cds	ascomycota_odb10	119	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020578095.1	Scaffold	2021-10-25	True	Australia	17270	577	37.6	cds	ascomycota_odb10	120	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020578105.1	Scaffold	2021-10-25	True	Australia	17292	595	37.7	cds	ascomycota_odb10	121	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020578115.1	Scaffold	2021-10-25	True	Australia	17300	562	37.7	cds	ascomycota_odb10	122	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020578205.1	Scaffold	2021-10-25	True	Australia	17407	717	37.3	cds	ascomycota_odb10	123	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020578265.1	Scaffold	2021-10-25	True	Australia	17619	707	38.4	cds	ascomycota_odb10	124	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020578295.1	Scaffold	2021-10-25	True	Australia	17207	995	36.7	cds	ascomycota_odb10	125	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020578315.1	Scaffold	2021-10-25	True	Australia	17214	731	36.7	cds	ascomycota_odb10	126	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020578375.1	Scaffold	2021-10-25	True	Australia	17190	1039	36.8	cds	ascomycota_odb10	127	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020578445.1	Scaffold	2021-10-25	True	Australia	17183	777	36.8	cds	ascomycota_odb10	128	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020578515.1	Scaffold	2021-10-25	True	Australia	17299	622	37.6	cds	ascomycota_odb10	129	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020578585.1	Scaffold	2021-10-25	True	Australia	17631	727	38.1	cds	ascomycota_odb10	130	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020578615.1	Scaffold	2021-10-25	True	Australia	17271	915	37.0	cds	ascomycota_odb10	131	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020579815.1	Scaffold	2021-10-25	True	Australia	17233	1058	36.7	cds	ascomycota_odb10	132	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020579825.1	Scaffold	2021-10-25	True	Australia	17468	719	37.8	cds	ascomycota_odb10	133	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020579835.1	Scaffold	2021-10-25	True	Australia	17233	977	36.7	cds	ascomycota_odb10	134	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020579845.1	Scaffold	2021-10-25	True	Australia	17219	806	36.7	cds	ascomycota_odb10	135	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020579855.1	Scaffold	2021-10-25	True	Australia	17260	647	36.5	cds	ascomycota_odb10	136	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020580075.1	Scaffold	2021-10-25	True	Australia	17225	687	36.7	cds	ascomycota_odb10	137	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020580085.1	Scaffold	2021-10-25	True	Australia	17220	673	36.8	cds	ascomycota_odb10	138	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020580115.1	Scaffold	2021-10-25	True	Australia	17566	701	38.2	cds	ascomycota_odb10	139	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020580145.1	Scaffold	2021-10-25	True	Australia	17573	642	38.1	cds	ascomycota_odb10	140	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020580155.1	Scaffold	2021-10-25	True	Australia	17230	1005	36.8	cds	ascomycota_odb10	141	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020580305.1	Scaffold	2021-10-25	True	Australia	17201	725	37.0	cds	ascomycota_odb10	142	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020580415.1	Scaffold	2021-10-25	True	Australia	17174	713	36.8	cds	ascomycota_odb10	143	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020580425.1	Scaffold	2021-10-25	True	Australia	17148	688	36.8	cds	ascomycota_odb10	144	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020580485.1	Scaffold	2021-10-25	True	Australia	17186	691	36.1	cds	ascomycota_odb10	145	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020580655.1	Scaffold	2021-10-25	True	Australia	17309	816	36.8	cds	ascomycota_odb10	146	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020580665.1	Scaffold	2021-10-25	True	Australia	17776	843	38.9	cds	ascomycota_odb10	147	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020580695.1	Scaffold	2021-10-25	True	Australia	17279	727	37.4	cds	ascomycota_odb10	148	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020580725.1	Scaffold	2021-10-25	True	Australia	17236	912	36.5	cds	ascomycota_odb10	149	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020580775.1	Scaffold	2021-10-25	True	Australia	17552	545	38.5	cds	ascomycota_odb10	150	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020580905.1	Scaffold	2021-10-25	True	Australia	17239	854	37.2	cds	ascomycota_odb10	151	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020581045.1	Scaffold	2021-10-25	True	Australia	17151	712	36.7	cds	ascomycota_odb10	152	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020581155.1	Scaffold	2021-10-25	True	Australia	17558	710	38.2	cds	ascomycota_odb10	153	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020581165.1	Scaffold	2021-10-25	True	Australia	17607	703	38.7	cds	ascomycota_odb10	154	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_020581275.1	Scaffold	2021-10-25	True	Australia	17434	562	37.5	cds	ascomycota_odb10	155	quality_fill
13684	Parastagonospora nodorum	fungal	seed	GCA_000146915.2	Scaffold	2007-11-20	True		15992	1045	37.2	cds	ascomycota_odb10	156	quality_fill
36651	Penicillium digitatum	fungal	seed	GCF_016767815.1	Complete Genome	2021-01-28	True	China	9002	4124	26.3	cds	ascomycota_odb10	1	best_quality
36651	Penicillium digitatum	fungal	seed	GCF_000315645.1	Scaffold	2012-11-28	True	Spain	8946	1534	26.1	cds	ascomycota_odb10	2	new_country:Spain; new_year_bin:2010
36651	Penicillium digitatum	fungal	seed	GCA_016767815.1	Complete Genome	2021-01-28	True	China	9003	4124	26.3	cds	ascomycota_odb10	3	quality_fill
36651	Penicillium digitatum	fungal	seed	GCA_012295545.2	Scaffold	2020-12-16	True		9114	6602	26.6	cds	ascomycota_odb10	4	quality_fill
36651	Penicillium digitatum	fungal	seed	GCA_000315645.2	Scaffold	2012-12-03	True	Spain	8961	1534	26.1	cds	ascomycota_odb10	5	quality_fill
36651	Penicillium digitatum	fungal	seed	GCA_000315665.1	Scaffold	2012-12-03	True		9133	879	26.0	cds	ascomycota_odb10	6	quality_fill
27334	Penicillium expansum	fungal	seed	GCA_022829055.1	Scaffold	2022-04-06	True	Denmark	10796	981	32.5	cds	ascomycota_odb10	1	best_quality
40296	Penicillium italicum	fungal	seed	GCA_002116305.1	Scaffold	2017-05-01	False	China		317	31.0	genome	ascomycota_odb10	1	best_quality
40296	Penicillium italicum	fungal	seed	GCA_001008395.1	Scaffold	2015-05-15	False	China		206	28.6	genome	ascomycota_odb10	2	quality_fill
170000	Phakopsora pachyrhizi	fungal	seed	GCA_025201825.1	Scaffold	2022-09-09	True	Brazil	19617	222	1057.4	cds	basidiomycota_odb10	1	best_quality
170000	Phakopsora pachyrhizi	fungal	seed	GCA_943846425.1	Scaffold	2022-07-01	True		18162	279	1082.9	cds	basidiomycota_odb10	2	quality_fill
5022	Plenodomus lingam	fungal	seed	GCF_022343315.1	Scaffold	2022-02-18	True	China	11837	1978	42.0	cds	ascomycota_odb10	1	best_quality
5022	Plenodomus lingam	fungal	seed	GCF_000230375.1	Scaffold	2010-11-17	True		12469	1770	45.1	cds	ascomycota_odb10	2	new_year_bin:2010
5022	Plenodomus lingam	fungal	seed	GCA_022343315.1	Scaffold	2022-02-18	True	China	11837	1978	42.0	cds	ascomycota_odb10	3	quality_fill
5022	Plenodomus lingam	fungal	seed	GCA_000230375.1	Scaffold	2010-11-17	True		12609	1770	45.1	cds	ascomycota_odb10	4	quality_fill
1873960	Pseudocercospora fijiensis	fungal	seed	GCF_000340215.1	Scaffold	2013-02-26	True		13059	5902	74.1	cds	ascomycota_odb10	1	best_quality
1873960	Pseudocercospora fijiensis	fungal	seed	GCA_000340215.1	Scaffold	2013-02-26	True		13065	5902	74.1	cds	ascomycota_odb10	2	quality_fill
685502	Pseudocercospora fuligena	fungal	seed	GCA_014298035.1	Contig	2020-08-26	True	USA	13765	408	50.5	cds	ascomycota_odb10	1	best_quality
285811	Pseudopyrenochaeta lycopersici	fungal	seed	GCA_000601435.1	Scaffold	2014-03-27	False	Italy		87	50.5	genome	ascomycota_odb10	1	best_quality
5297	Puccinia graminis	fungal	seed	GCA_008522505.1	Scaffold	2019-09-11	True	Australia	36325	5145	176.9	cds	basidiomycota_odb10	1	best_quality
5297	Puccinia graminis	fungal	seed	GCF_000149925.1	Scaffold	2008-08-26	True		15799	965	88.6	cds	basidiomycota_odb10	2	new_year_bin:2005
5297	Puccinia graminis	fungal	seed	GCA_000149925.1	Scaffold	2008-08-26	True		15800	965	88.6	cds	basidiomycota_odb10	3	quality_fill
27350	Puccinia striiformis	fungal	seed	GCF_021901695.1	Chromosome	2022-02-03	True	Australia	17118	4700	89.5	cds	basidiomycota_odb10	1	best_quality
27350	Puccinia striiformis	fungal	seed	GCA_002920065.1	Scaffold	2018-02-14	True	USA	15090	295	84.5	cds	basidiomycota_odb10	2	new_country:USA; new_year_bin:2015
27350	Puccinia striiformis	fungal	seed	GCA_025169535.1	Chromosome	2022-09-14	True	China	17090	4795	82.7	cds	basidiomycota_odb10	3	new_country:China
27350	Puccinia striiformis	fungal	seed	GCA_025169555.1	Chromosome	2022-09-14	True	USA	17945	4630	84.0	cds	basidiomycota_odb10	4	quality_fill
27350	Puccinia striiformis	fungal	seed	GCA_021901655.1	Chromosome	2022-02-03	True	Australia	15135	4650	78.2	cds	basidiomycota_odb10	5	quality_fill
27350	Puccinia striiformis	fungal	seed	GCA_021901695.1	Chromosome	2022-02-03	True	Australia	17118	4700	89.5	cds	basidiomycota_odb10	6	quality_fill
27350	Puccinia striiformis	fungal	seed	GCA_001191645.1	Scaffold	2015-07-31	True		19562	519	117.3	cds	basidiomycota_odb10	7	quality_fill
208348	Puccinia triticina	fungal	seed	GCA_977970215.1	Chromosome	2026-02-16	True	Canada	23383	7341	121.3	cds	basidiomycota_odb10	1	best_quality
208348	Puccinia triticina	fungal	seed	GCF_026914185.1	Complete Genome	2022-12-15	True	China	12736	7486	122.8	cds	basidiomycota_odb10	2	new_country:China; new_year_bin:2020
208348	Puccinia triticina	fungal	seed	GCA_000151525.2	Scaffold	2016-06-06	True		14878	544	135.3	cds	basidiomycota_odb10	3	new_year_bin:2015
208348	Puccinia triticina	fungal	seed	GCA_977970225.1	Chromosome	2026-02-16	True	Canada	23475	7236	120.2	cds	basidiomycota_odb10	4	quality_fill
208348	Puccinia triticina	fungal	seed	GCA_026914185.2	Complete Genome	2026-05-11	True	China	16560	7475	122.3	cds	basidiomycota_odb10	5	quality_fill
208348	Puccinia triticina	fungal	seed	GCA_026914185.1	Complete Genome	2022-12-15	True	China	12736	7486	122.8	cds	basidiomycota_odb10	6	quality_fill
208348	Puccinia triticina	fungal	seed	GCA_026914245.1	Complete Genome	2022-12-15	True	China	12690	7575	121.1	cds	basidiomycota_odb10	7	quality_fill
76659	Pyrenopeziza brassicae	fungal	seed	GCA_958299125.1	Scaffold	2026-01-07	False	United Kingdom		3083	73.2	genome	ascomycota_odb10	1	best_quality
53485	Pyrenophora teres	fungal	seed	GCA_900232045.3	Chromosome	2021-09-24	True	Australia	11561	4721	53.1	cds	ascomycota_odb10	1	best_quality
53485	Pyrenophora teres	fungal	seed	GCA_006112615.1	Chromosome	2019-06-06	True	Canada	10654	4380	46.3	cds	ascomycota_odb10	2	new_country:Canada; new_year_bin:2015
53485	Pyrenophora teres	fungal	seed	GCA_031213615.1	Scaffold	2023-09-07	True	NA	13507	2016	48.1	cds	ascomycota_odb10	3	new_country:NA
53485	Pyrenophora teres	fungal	seed	GCF_000166005.1	Scaffold	2010-11-05	True		11799	36	33.6	cds	ascomycota_odb10	4	new_year_bin:2010
53485	Pyrenophora teres	fungal	seed	GCA_900231935.2	Scaffold	2020-03-09	True	Australia	10571	3641	41.3	cds	ascomycota_odb10	5	quality_fill
