accession	organism_name	kingdom	busco_lineage	complete_pct	single_pct	duplicated_pct	fragmented_pct	missing_pct	n_markers	status
GCA_026686785.1	Rhizoctonia solani	fungal	basidiomycota_odb10	95.2	90.1	5.1	2.5	2.3	1764	pass
GCA_000695385.1	Rhizoctonia solani	fungal	basidiomycota_odb10	51.1	50.1	1.0	14.6	34.3	1764	pass
GCA_015342415.1	Rhizoctonia solani	fungal	basidiomycota_odb10	91.1	90.0	1.1	2.3	6.6	1764	pass
GCA_001286725.1	Rhizoctonia solani	fungal	basidiomycota_odb10	86.6	82.1	4.5	3.6	9.8	1764	pass
GCA_049245135.1	Rhizoctonia solani	fungal	basidiomycota_odb10	76.4	69.9	6.5	0.6	23.0	1764	pass
GCA_015342405.1	Rhizoctonia solani	fungal	basidiomycota_odb10	74.5	73.5	1.0	8.3	17.2	1764	pass
GCA_905219575.1	Rhizoctonia solani	fungal	basidiomycota_odb10	83.5	79.6	3.9	3.3	13.2	1764	pass
GCA_905219595.1	Rhizoctonia solani	fungal	basidiomycota_odb10	90.3	68.5	21.8	1.8	7.9	1764	pass
GCA_905219655.1	Rhizoctonia solani	fungal	basidiomycota_odb10	86.4	85.6	0.8	1.8	11.8	1764	pass
GCA_016906535.1	Rhizoctonia solani	fungal	basidiomycota_odb10	86.6	85.9	0.7	4.9	8.5	1764	pass
GCA_000524645.1	Rhizoctonia solani	fungal	basidiomycota_odb10	91.1	89.9	1.2	3.8	5.1	1764	pass
GCA_905232135.1	Rhizoctonia solani	fungal	basidiomycota_odb10	77.0	74.3	2.7	7.2	15.8	1764	pass
GCA_905219545.1	Rhizoctonia solani	fungal	basidiomycota_odb10	77.0	76.4	0.6	6.2	16.8	1764	pass
GCA_015342435.1	Rhizoctonia solani	fungal	basidiomycota_odb10	91.3	89.9	1.4	2.5	6.2	1764	pass
GCA_000832345.2	Rhizoctonia solani	fungal	basidiomycota_odb10	91.3	90.4	0.9	4.0	4.7	1764	pass
GCA_000334115.1	Rhizoctonia solani	fungal	basidiomycota_odb10	65.8	65.6	0.2	9.8	24.4	1764	pass
GCA_905219565.1	Rhizoctonia solani	fungal	basidiomycota_odb10	85.5	84.0	1.5	2.9	11.6	1764	pass
GCA_905219585.1	Rhizoctonia solani	fungal	basidiomycota_odb10	83.1	82.4	0.7	2.2	14.7	1764	pass
GCA_905219615.1	Rhizoctonia solani	fungal	basidiomycota_odb10	81.9	81.3	0.6	1.7	16.4	1764	pass
GCA_905219605.1	Rhizoctonia solani	fungal	basidiomycota_odb10	81.6	80.8	0.8	3.5	14.9	1764	pass
GCA_905219625.1	Rhizoctonia solani	fungal	basidiomycota_odb10	86.4	85.6	0.8	2.3	11.3	1764	pass
GCA_905219635.1	Rhizoctonia solani	fungal	basidiomycota_odb10	84.4	83.3	1.1	2.9	12.7	1764	pass
GCA_900162835.1	Sporisorium reilianum	fungal	basidiomycota_odb10	99.4	99.3	0.1	0.2	0.4	1764	pass
GCA_900002365.1	Sporisorium scitamineum	fungal	basidiomycota_odb10	99.0	99.0	0.0	0.6	0.4	1764	pass
GCA_905219645.1	Rhizoctonia solani	fungal	basidiomycota_odb10	78.7	76.4	2.3	4.1	17.2	1764	pass
GCA_015341985.1	Rhizoctonia solani	fungal	basidiomycota_odb10	91.9	91.0	0.9	2.0	6.1	1764	pass
GCA_001857865.1	Sclerotinia sclerotiorum	fungal	ascomycota_odb10	99.7	99.5	0.2	0.2	0.1	1706	pass
GCA_006535955.1	Synchytrium endobioticum	fungal	fungi_odb10	83.6	81.4	2.2	2.9	13.5	758	pass
GCA_001445595.3	Rosellinia necatrix	fungal	ascomycota_odb10	96.1	96.0	0.1	2.5	1.4	1706	pass
GCA_003268315.2	Stemphylium lycopersici	fungal	ascomycota_odb10	99.2	93.7	5.5	0.3	0.5	1706	pass
GCA_003268335.2	Stemphylium lycopersici	fungal	ascomycota_odb10	97.9	93.0	4.9	0.9	1.2	1706	pass
GCA_000146945.2	Sclerotinia sclerotiorum	fungal	ascomycota_odb10	91.2	90.9	0.3	5.0	3.8	1706	pass
GCF_000146945.2	Sclerotinia sclerotiorum	fungal	ascomycota_odb10	91.2	90.9	0.3	5.0	3.8	1706	pass
GCA_022749175.1	Ustilago hordei	fungal	basidiomycota_odb10	99.0	95.7	3.3	0.3	0.7	1764	pass
GCA_001191545.2	Stemphylium lycopersici	fungal	ascomycota_odb10	97.7	92.1	5.6	1.2	1.1	1706	pass
GCA_023748715.1	Ustilago hordei	fungal	basidiomycota_odb10	99.4	93.3	6.1	0.2	0.4	1764	pass
GCF_000687475.1	Ustilaginoidea virens	fungal	ascomycota_odb10	99.0	98.9	0.1	0.5	0.5	1706	pass
GCA_000687475.2	Ustilaginoidea virens	fungal	ascomycota_odb10	99.0	98.9	0.1	0.5	0.5	1706	pass
GCA_000170995.2	Trichoderma virens	fungal	ascomycota_odb10	99.3	98.6	0.7	0.4	0.3	1706	pass
GCF_000170995.1	Trichoderma virens	fungal	ascomycota_odb10	99.3	98.6	0.7	0.4	0.3	1706	pass
GCA_023748725.1	Ustilago hordei	fungal	basidiomycota_odb10	98.7	95.0	3.7	0.7	0.6	1764	pass
GCA_023748735.1	Ustilago hordei	fungal	basidiomycota_odb10	99.0	95.8	3.2	0.2	0.8	1764	pass
GCA_020647635.1	Trichoderma virens	fungal	ascomycota_odb10	94.7	94.1	0.6	2.3	3.0	1706	pass
GCA_000286035.1	Ustilago hordei	fungal	basidiomycota_odb10	99.4	99.1	0.3	0.2	0.4	1764	pass
GCA_023748765.1	Ustilago hordei	fungal	basidiomycota_odb10	99.1	95.4	3.7	0.5	0.4	1764	pass
GCA_020647705.1	Trichoderma virens	fungal	ascomycota_odb10	92.3	91.8	0.5	3.1	4.6	1706	pass
GCA_023748825.1	Ustilago hordei	fungal	basidiomycota_odb10	99.0	95.0	4.0	0.4	0.6	1764	pass
GCA_003320035.1	Verticillium dahliae	fungal	ascomycota_odb10	87.1	87.0	0.1	5.0	7.9	1706	pass
GCA_002893025.1	Verticillium dahliae	fungal	ascomycota_odb10	96.8	96.4	0.4	1.3	1.9	1706	pass
GCA_054858055.1	Verticillium dahliae	fungal	ascomycota_odb10	98.6	98.4	0.2	0.6	0.8	1706	pass
GCA_002893035.1	Verticillium dahliae	fungal	ascomycota_odb10	96.8	96.3	0.5	1.3	1.9	1706	pass
GCA_011066465.2	Verticillium dahliae	fungal	ascomycota_odb10	82.0	81.9	0.1	7.2	10.8	1706	pass
GCA_004109745.1	Verticillium dahliae	fungal	ascomycota_odb10	97.3	97.1	0.2	0.9	1.8	1706	pass
GCF_000150675.1	Verticillium dahliae	fungal	ascomycota_odb10	92.7	92.6	0.1	2.9	4.4	1706	pass
GCA_002892995.1	Verticillium dahliae	fungal	ascomycota_odb10	96.8	96.4	0.4	1.3	1.9	1706	pass
GCA_000150675.2	Verticillium dahliae	fungal	ascomycota_odb10	92.7	92.6	0.1	2.9	4.4	1706	pass
GCA_002893045.1	Verticillium dahliae	fungal	ascomycota_odb10	96.8	96.3	0.5	1.2	2.0	1706	pass
GCA_011066485.2	Verticillium dahliae	fungal	ascomycota_odb10	92.8	92.7	0.1	2.9	4.3	1706	pass
GCA_052569935.1	Verticillium nonalfalfae	fungal	ascomycota_odb10	95.3	95.1	0.2	1.2	3.5	1706	pass
GCA_018994105.1	Verticillium longisporum	fungal	ascomycota_odb10	52.4	51.6	0.8	18.6	29.0	1706	pass
GCA_052571055.1	Verticillium nonalfalfae	fungal	ascomycota_odb10	94.3	94.1	0.2	1.8	3.9	1706	pass
GCF_003724135.2	Verticillium nonalfalfae	fungal	ascomycota_odb10	92.1	92.0	0.1	0.9	7.0	1706	pass
GCA_052571205.1	Verticillium nonalfalfae	fungal	ascomycota_odb10	95.7	95.5	0.2	1.3	3.0	1706	pass
GCA_052571105.1	Verticillium nonalfalfae	fungal	ascomycota_odb10	94.7	94.5	0.2	1.8	3.5	1706	pass
GCA_052571115.1	Verticillium nonalfalfae	fungal	ascomycota_odb10	94.7	94.5	0.2	1.8	3.5	1706	pass
GCA_052426695.1	Verticillium nonalfalfae	fungal	ascomycota_odb10	94.7	94.5	0.2	1.7	3.6	1706	pass
GCA_052571255.1	Verticillium nonalfalfae	fungal	ascomycota_odb10	95.2	95.0	0.2	1.2	3.6	1706	pass
GCA_018994095.1	Verticillium longisporum	fungal	ascomycota_odb10	95.6	24.3	71.3	2.2	2.2	1706	pass
GCA_052571225.1	Verticillium nonalfalfae	fungal	ascomycota_odb10	95.1	94.9	0.2	1.5	3.4	1706	pass
GCA_052571305.1	Verticillium nonalfalfae	fungal	ascomycota_odb10	95.5	95.3	0.2	1.5	3.0	1706	pass
GCA_052571295.1	Verticillium nonalfalfae	fungal	ascomycota_odb10	95.5	95.3	0.2	1.5	3.0	1706	pass
GCA_001268145.1	Verticillium longisporum	fungal	ascomycota_odb10	91.1	43.7	47.4	3.2	5.7	1706	pass
GCA_019155685.1	Phytophthora boehmeriae	oomycete	stramenopiles_odb10	92.0	91.0	1.0	0.0	8.0	100	pass
GCA_018873745.1	Phytophthora aleatoria	oomycete	stramenopiles_odb10	99.0	99.0	0.0	0.0	1.0	100	pass
GCF_018691715.1	Phytophthora cinnamomi	oomycete	stramenopiles_odb10	100.0	89.0	11.0	0.0	0.0	100	pass
GCA_018994065.1	Verticillium longisporum	fungal	ascomycota_odb10	78.8	32.3	46.5	12.3	8.9	1706	pass
GCA_018691715.1	Phytophthora cinnamomi	oomycete	stramenopiles_odb10	100.0	89.0	11.0	0.0	0.0	100	pass
GCA_052571405.1	Verticillium nonalfalfae	fungal	ascomycota_odb10	94.9	94.7	0.2	1.5	3.6	1706	pass
GCA_052571445.1	Verticillium nonalfalfae	fungal	ascomycota_odb10	95.3	95.1	0.2	1.5	3.2	1706	pass
GCA_009732925.1	Phytophthora fragariae	oomycete	stramenopiles_odb10	100.0	99.0	1.0	0.0	0.0	100	pass
GCA_052571485.1	Verticillium nonalfalfae	fungal	ascomycota_odb10	95.3	95.1	0.2	1.3	3.4	1706	pass
GCA_052571455.1	Verticillium nonalfalfae	fungal	ascomycota_odb10	95.3	95.1	0.2	1.2	3.5	1706	pass
GCA_031305395.1	Phytophthora citrophthora	oomycete	stramenopiles_odb10	91.0	91.0	0.0	1.0	8.0	100	pass
GCA_052571575.1	Verticillium nonalfalfae	fungal	ascomycota_odb10	95.3	95.1	0.2	1.5	3.2	1706	pass
GCA_001268165.1	Verticillium longisporum	fungal	ascomycota_odb10	66.0	46.5	19.5	20.3	13.7	1706	pass
GCA_009733025.1	Phytophthora fragariae	oomycete	stramenopiles_odb10	100.0	99.0	1.0	0.0	0.0	100	pass
GCA_029747605.1	Phytophthora cinnamomi	oomycete	stramenopiles_odb10	56.0	55.0	1.0	24.0	20.0	100	fail
GCA_009732985.1	Phytophthora fragariae	oomycete	stramenopiles_odb10	100.0	99.0	1.0	0.0	0.0	100	pass
GCA_009733005.1	Phytophthora fragariae	oomycete	stramenopiles_odb10	100.0	98.0	2.0	0.0	0.0	100	pass
GCA_003724135.2	Verticillium nonalfalfae	fungal	ascomycota_odb10	92.1	92.0	0.1	0.9	7.0	1706	pass
GCA_009733045.1	Phytophthora fragariae	oomycete	stramenopiles_odb10	100.0	99.0	1.0	0.0	0.0	100	pass
GCA_009733085.1	Phytophthora fragariae	oomycete	stramenopiles_odb10	100.0	99.0	1.0	0.0	0.0	100	pass
GCA_009733105.1	Phytophthora fragariae	oomycete	stramenopiles_odb10	100.0	98.0	2.0	0.0	0.0	100	pass
GCA_009733065.1	Phytophthora fragariae	oomycete	stramenopiles_odb10	100.0	99.0	1.0	0.0	0.0	100	pass
GCF_000219625.1	Zymoseptoria tritici	fungal	ascomycota_odb10	96.2	96.1	0.1	1.3	2.5	1706	pass
GCA_016880985.1	Phytophthora idaei	oomycete	stramenopiles_odb10	100.0	99.0	1.0	0.0	0.0	100	pass
GCA_009733125.1	Phytophthora fragariae	oomycete	stramenopiles_odb10	100.0	98.0	2.0	0.0	0.0	100	pass
GCA_900091695.1	Zymoseptoria tritici	fungal	ascomycota_odb10	97.8	97.7	0.1	0.8	1.4	1706	pass
GCA_000219625.1	Zymoseptoria tritici	fungal	ascomycota_odb10	96.2	96.1	0.1	1.3	2.5	1706	pass
GCA_900099495.1	Zymoseptoria tritici	fungal	ascomycota_odb10	98.8	98.7	0.1	0.4	0.8	1706	pass
GCA_900184105.1	Zymoseptoria tritici	fungal	ascomycota_odb10	98.6	98.4	0.2	0.4	1.0	1706	pass
GCA_900184115.1	Zymoseptoria tritici	fungal	ascomycota_odb10	98.6	98.5	0.1	0.3	1.1	1706	pass
GCA_000785725.3	Phytophthora kernoviae	oomycete	stramenopiles_odb10	96.0	96.0	0.0	3.0	1.0	100	pass
GCA_001712645.2	Phytophthora kernoviae	oomycete	stramenopiles_odb10	96.0	96.0	0.0	2.0	2.0	100	pass
GCA_046861995.1	Phytophthora ramorum	oomycete	stramenopiles_odb10	100.0	90.0	10.0	0.0	0.0	100	pass
GCA_001707905.2	Phytophthora kernoviae	oomycete	stramenopiles_odb10	96.0	96.0	0.0	3.0	1.0	100	pass
GCA_000785735.3	Phytophthora kernoviae	oomycete	stramenopiles_odb10	94.0	94.0	0.0	4.0	2.0	100	pass
GCA_000333075.3	Phytophthora kernoviae 00238/432	oomycete	stramenopiles_odb10	95.0	94.0	1.0	4.0	1.0	100	pass
GCA_001712715.2	Phytophthora kernoviae	oomycete	stramenopiles_odb10	95.0	95.0	0.0	3.0	2.0	100	pass
GCA_001712705.2	Phytophthora kernoviae	oomycete	stramenopiles_odb10	96.0	96.0	0.0	2.0	2.0	100	pass
GCA_020800235.2	Phytophthora ramorum	oomycete	stramenopiles_odb10	100.0	88.0	12.0	0.0	0.0	100	pass
GCA_046862035.1	Phytophthora ramorum	oomycete	stramenopiles_odb10	100.0	98.0	2.0	0.0	0.0	100	pass
GCA_016865095.1	Phytophthora idaei	oomycete	stramenopiles_odb10	99.0	96.0	3.0	0.0	1.0	100	pass
GCA_009732905.1	Phytophthora rubi	oomycete	stramenopiles_odb10	100.0	99.0	1.0	0.0	0.0	100	pass
GCA_009733145.1	Phytophthora rubi	oomycete	stramenopiles_odb10	100.0	98.0	2.0	0.0	0.0	100	pass
GCA_009732945.1	Phytophthora rubi	oomycete	stramenopiles_odb10	100.0	98.0	2.0	0.0	0.0	100	pass
GCA_019155715.1	Phytophthora pseudosyringae	oomycete	stramenopiles_odb10	95.0	95.0	0.0	0.0	5.0	100	pass
GCA_003287315.1	Phytophthora cactorum	oomycete	stramenopiles_odb10	100.0	98.0	2.0	0.0	0.0	100	pass
GCA_016880175.1	Phytophthora idaei	oomycete	stramenopiles_odb10	99.0	97.0	2.0	0.0	1.0	100	pass
GCF_004359215.1	Bremia lactucae	oomycete	stramenopiles_odb10	95.0	90.0	5.0	2.0	3.0	100	pass
GCA_020800215.1	Phytophthora ramorum	oomycete	stramenopiles_odb10	99.0	95.0	4.0	1.0	0.0	100	pass
GCA_020800215.2	Phytophthora ramorum	oomycete	stramenopiles_odb10	99.0	95.0	4.0	1.0	0.0	100	pass
GCF_020800215.1	Phytophthora ramorum	oomycete	stramenopiles_odb10	99.0	95.0	4.0	1.0	0.0	100	pass
GCA_046861845.1	Phytophthora ramorum	oomycete	stramenopiles_odb10	99.0	92.0	7.0	0.0	1.0	100	pass
GCA_002911725.1	Phytophthora palmivora	oomycete	stramenopiles_odb10	77.0	68.0	9.0	15.0	8.0	100	pass
GCA_016864635.1	Phytophthora cactorum	oomycete	stramenopiles_odb10	99.0	96.0	3.0	0.0	1.0	100	pass
GCA_016864715.1	Phytophthora cactorum	oomycete	stramenopiles_odb10	99.0	98.0	1.0	0.0	1.0	100	pass
GCA_002215365.1	Phytophthora megakarya	oomycete	stramenopiles_odb10	91.0	90.0	1.0	0.0	9.0	100	pass
GCA_017309695.1	Phytophthora cactorum	oomycete	stramenopiles_odb10	99.0	97.0	2.0	0.0	1.0	100	pass
GCA_018873755.1	Phytophthora cactorum	oomycete	stramenopiles_odb10	98.0	98.0	0.0	0.0	2.0	100	pass
GCA_016865085.1	Phytophthora cactorum	oomycete	stramenopiles_odb10	100.0	97.0	3.0	0.0	0.0	100	pass
GCA_016864665.1	Phytophthora cactorum	oomycete	stramenopiles_odb10	99.0	95.0	4.0	0.0	1.0	100	pass
GCA_016906365.1	Phytophthora cactorum	oomycete	stramenopiles_odb10	99.0	97.0	2.0	0.0	1.0	100	pass
GCA_016864695.1	Phytophthora cactorum	oomycete	stramenopiles_odb10	99.0	96.0	3.0	0.0	1.0	100	pass
GCA_016864815.1	Phytophthora cactorum	oomycete	stramenopiles_odb10	99.0	96.0	3.0	0.0	1.0	100	pass
GCA_016864755.1	Phytophthora cactorum	oomycete	stramenopiles_odb10	99.0	95.0	4.0	0.0	1.0	100	pass
GCA_016864775.1	Phytophthora cactorum	oomycete	stramenopiles_odb10	99.0	94.0	5.0	0.0	1.0	100	pass
GCA_016864795.1	Phytophthora cactorum	oomycete	stramenopiles_odb10	99.0	97.0	2.0	0.0	1.0	100	pass
GCA_016865055.1	Phytophthora cactorum	oomycete	stramenopiles_odb10	99.0	96.0	3.0	0.0	1.0	100	pass
GCA_016864735.1	Phytophthora cactorum	oomycete	stramenopiles_odb10	99.0	97.0	2.0	0.0	1.0	100	pass
GCA_016864835.1	Phytophthora cactorum	oomycete	stramenopiles_odb10	99.0	97.0	2.0	0.0	1.0	100	pass
GCA_016864855.1	Phytophthora cactorum	oomycete	stramenopiles_odb10	99.0	95.0	4.0	0.0	1.0	100	pass
GCA_000142945.1	Phytophthora infestans	oomycete	stramenopiles_odb10	99.0	98.0	1.0	1.0	0.0	100	pass
GCA_012552325.1	Phytophthora infestans	oomycete	stramenopiles_odb10	96.0	85.0	11.0	0.0	4.0	100	pass
GCA_016865075.1	Phytophthora cactorum	oomycete	stramenopiles_odb10	99.0	95.0	4.0	0.0	1.0	100	pass
GCA_016618375.1	Phytophthora capsici	oomycete	stramenopiles_odb10	99.0	76.0	23.0	0.0	1.0	100	pass
GCF_000142945.1	Phytophthora infestans	oomycete	stramenopiles_odb10	99.0	98.0	1.0	1.0	0.0	100	pass
GCA_026225685.1	Phytophthora infestans	oomycete	stramenopiles_odb10	97.0	80.0	17.0	1.0	2.0	100	pass
GCA_001483015.1	Phytophthora nicotianae	oomycete	stramenopiles_odb10	99.0	86.0	13.0	0.0	1.0	100	pass
GCA_001482985.1	Phytophthora nicotianae	oomycete	stramenopiles_odb10	90.0	90.0	0.0	3.0	7.0	100	pass
GCA_000247585.2	Phytophthora nicotianae	oomycete	stramenopiles_odb10	98.0	87.0	11.0	0.0	2.0	100	pass
GCF_000247585.1	Phytophthora nicotianae	oomycete	stramenopiles_odb10	98.0	87.0	11.0	0.0	2.0	100	pass
GCA_000509465.1	Phytophthora nicotianae	oomycete	stramenopiles_odb10	99.0	89.0	10.0	1.0	0.0	100	pass
GCA_000149755.2	Phytophthora sojae	oomycete	stramenopiles_odb10	99.0	98.0	1.0	1.0	0.0	100	pass
GCA_000509505.1	Phytophthora nicotianae	oomycete	stramenopiles_odb10	99.0	88.0	11.0	1.0	0.0	100	pass
GCA_000509485.1	Phytophthora nicotianae	oomycete	stramenopiles_odb10	99.0	89.0	10.0	1.0	0.0	100	pass
GCA_000509525.1	Phytophthora nicotianae	oomycete	stramenopiles_odb10	99.0	89.0	10.0	1.0	0.0	100	pass
GCF_000149755.1	Phytophthora sojae	oomycete	stramenopiles_odb10	99.0	98.0	1.0	1.0	0.0	100	pass
